"survey_id","variable","is_test_item","is_context_only","status","n_options_en","n_options_fr_matched","missing_codes","source"
"ces_2025","pes25_stdofliving","False","False","complete","3","3","","codebook"
"ces_2025","pes25_decent_housing","False","False","complete","6","6","","codebook"
"ces_2025","pes25_govt_act_ineq","False","False","complete","6","6","","codebook"
"ces_2025","pes25_deserve1","False","False","complete","6","6","","codebook"
"ces_2025","pes25_deserve2","False","False","complete","6","6","","codebook"
"ces_2025","pes25_hostile1","False","False","complete","6","6","","codebook"
"ces_2025","pes25_hostile2","False","False","complete","6","6","","codebook"
"ces_2025","pes25_hostile4","False","False","complete","6","6","","codebook"
"ces_2025","pes25_hostile3","False","False","complete","6","6","","codebook"
"ces_2025","pes25_benevolent1","False","False","complete","6","6","","codebook"
"ces_2025","pes25_benevolent2","False","False","complete","6","6","","codebook"
"ces_2025","pes25_benevolent3","False","False","complete","6","6","","codebook"
"ces_2025","pes25_trust","False","False","complete","3","3","","codebook"
"ces_2025","pes25_inequal","False","False","complete","6","6","","codebook"
"ces_2025","pes25_gap","False","False","complete","6","6","","codebook"
"ces_2025","pes25_prov_treatment","False","False","complete","4","4","","codebook"
"ces_2025","pes25_provfed","False","False","complete","3","3","","codebook"
"ces_2025","pes25_cc1","False","False","complete","3","3","","codebook"
"ces_2025","pes25_cc2","False","False","complete","4","4","","codebook"
"ces_2025","pes25_pidtrad","False","False","complete","9","9","","codebook"
"ces_2025","pes25_langQC","False","False","complete","3","3","","codebook"
"ces_2025","pes25_cultureQC","False","False","complete","3","3","","codebook"
"ces_2025","pes25_qclang","False","False","complete","4","4","","codebook"
"ces_2025","pes25_qcsol","False","False","complete","4","4","","codebook"
"ces_2025","pes25_newerlife","False","False","complete","6","6","","codebook"
"ces_2025","pes25_cognition","False","False","complete","6","6","","codebook"
"ces_2025","pes25_phealth","False","False","complete","5","5","","codebook"
"ces_2025","pes25_mhealth","False","False","complete","5","5","","codebook"
"ces_2025","cses_module6_Q02a","False","False","complete","10","10","","codebook"
"ces_2025","cses_module6_Q02b","False","False","complete","10","10","","codebook"
"ces_2025","cses_module6_Q02c","False","False","complete","10","10","","codebook"
"ces_2025","cses_module6_Q02d","False","False","complete","10","10","","codebook"
"ces_2025","cses_module6_Q02e","False","False","complete","10","10","","codebook"
"ces_2025","cses_module6_Q02f","False","False","complete","10","10","","codebook"
"ces_2025","cses_module6_Q02g","False","False","complete","5","5","","codebook"
"ces_2025","cses_module6_Q03","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_Q04a","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_Q04b","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_Q04d","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_Q05_1","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_Q05_2","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_Q05_3","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_Q07_1","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q07_2","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q07_3","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q07_4","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q07_5","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q07_6","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q07_7","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q08a","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q08b","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q09","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_Q11a","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q11b","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q11c","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q12","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q23a","False","False","complete","4","4","","codebook"
"ces_2025","cses_module6_Q23b","False","False","complete","4","4","","codebook"
"ces_2025","cses_module6_Q23c","False","False","complete","9","9","","codebook"
"ces_2025","cses_module6_Q23d","False","False","complete","5","5","","codebook"
"ces_2025","cses_module6_Q24","False","False","complete","5","5","","codebook"
"ces_2025","cses_module6_25a","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_25b","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_26a","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_Q26b","False","False","complete","6","6","","codebook"
"ces_2025","cses_module6_27a","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_27b","False","False","complete","7","7","","codebook"
"ces_2025","cses_module6_Q27c","False","False","complete","7","7","","codebook"
"ces_2025","pes25_service_freq","False","False","complete","7","7","","codebook"
"ces_2025","pes25_lived","False","False","complete","5","5","","codebook"
